session_id,user_id,session_start,session_end,total_actions,total_views,total_purchases,total_add_to_cart,unique_products,duration_seconds,conversion_rate,is_abandoned_cart,is_high_activity
sess_1969,559,2025-09-18 07:58:55.222317,2026-06-05 21:30:56.214026,4,0,1,3,4,22512720.991709,0.0,False,False
sess_197,538,2025-09-13 00:05:31.214026,2026-03-03 22:54:54.186925,2,0,2,0,2,14856562.972899,0.0,False,False
sess_1971,856,2025-10-06 19:35:49.237113,2026-05-14 07:58:51.228610,4,1,0,3,4,18966181.991497,0.0,True,False
sess_1972,666,2025-06-14 03:06:28.186925,2025-06-30 09:38:32.202536,2,1,0,1,2,1405924.015611,0.0,True,False
sess_1973,401,2025-07-07 20:05:03.214026,2025-12-08 17:28:43.178635,2,0,1,1,2,13296219.964609,0.0,False,False
sess_1974,831,2025-08-08 19:47:41.228610,2025-08-08 19:47:41.228610,1,0,0,1,1,0.0,0.0,True,False
sess_1975,208,2025-07-19 00:37:18.209185,2026-04-08 17:13:49.214026,2,1,1,0,2,22782991.004841,1.0,False,False
sess_1977,617,2025-12-22 12:22:52.186925,2026-03-08 19:40:56.222317,3,0,2,1,3,6592684.035392,0.0,False,False
sess_1978,601,2025-06-29 11:01:43.178635,2025-12-15 09:39:15.226324,2,2,0,0,2,14596652.047689,0.0,False,False
sess_1979,211,2025-12-15 01:54:12.245946,2026-04-19 00:07:26.245946,4,2,0,2,4,10793594.0,0.0,True,False
sess_198,532,2026-03-14 18:41:34.212022,2026-03-14 18:41:34.212022,1,0,0,1,1,0.0,0.0,True,False
sess_1980,1038,2025-11-09 20:13:28.226324,2026-05-06 00:28:07.228610,2,1,0,1,2,15308079.002286,0.0,True,False
sess_1981,1005,2025-07-27 16:34:47.216529,2025-07-27 16:34:47.216529,1,1,0,0,1,0.0,0.0,False,False
sess_1982,758,2025-07-03 23:08:43.178635,2025-09-25 07:26:57.228610,2,1,0,1,2,7201094.049975,0.0,True,False
sess_1983,985,2025-10-25 23:12:23.185418,2026-01-25 23:12:50.237113,2,0,0,2,2,7948827.051695,0.0,True,False
sess_1984,889,2025-07-24 17:39:53.195433,2025-07-24 17:39:53.195433,1,0,1,0,1,0.0,0.0,False,False
sess_1985,204,2025-06-28 03:55:49.247953,2025-06-28 03:55:49.247953,1,0,0,1,1,0.0,0.0,True,False
sess_1986,690,2025-09-26 15:41:09.237113,2026-03-02 22:38:50.183414,2,1,1,0,2,13589860.946301,1.0,False,False
sess_1987,728,2025-12-21 05:55:09.207677,2026-04-05 02:33:49.237113,2,1,1,0,2,9059920.029436,1.0,False,False
sess_1988,4,2025-10-06 00:14:14.216529,2026-04-18 01:16:47.181409,2,2,0,0,2,16765352.96488,0.0,False,False
sess_1989,279,2025-07-26 13:32:25.197951,2026-04-03 06:30:49.226324,2,1,0,1,2,21661104.028373,0.0,True,False
sess_199,146,2026-02-16 04:57:13.186925,2026-05-06 03:07:54.228610,3,1,0,2,3,6819041.041685,0.0,True,False
sess_1991,289,2025-10-07 12:24:39.181409,2026-03-14 22:40:23.240934,2,1,0,1,2,13688144.059525,0.0,True,False
sess_1992,409,2025-11-17 04:30:32.183414,2026-02-27 08:02:05.228610,2,0,1,1,2,8825493.045196,0.0,False,False
sess_1993,817,2025-07-14 15:17:36.203543,2025-07-14 15:17:36.203543,1,0,0,1,1,0.0,0.0,True,False
sess_1994,775,2026-02-09 16:37:58.216529,2026-05-07 00:41:07.235934,2,0,0,2,2,7459389.019405,0.0,True,False
sess_1996,554,2025-10-29 07:02:30.238931,2026-03-13 21:44:01.228610,2,0,2,0,2,11716890.989679,0.0,False,False
sess_1997,943,2026-05-20 00:50:53.203543,2026-05-20 00:50:53.203543,1,1,0,0,1,0.0,0.0,False,False
sess_1998,246,2025-09-05 23:55:12.238931,2026-04-18 19:45:26.214026,2,1,1,0,2,19425013.975095,1.0,False,False
sess_1999,302,2025-07-06 23:30:12.178635,2025-08-31 04:41:58.186925,4,1,2,1,4,4770706.00829,2.0,False,False
sess_20,989,2025-11-16 13:28:30.228610,2025-11-16 13:28:30.228610,1,1,0,0,1,0.0,0.0,False,False
sess_200,1065,2025-10-22 22:16:06.249957,2025-10-22 22:16:06.249957,1,1,0,0,1,0.0,0.0,False,False
sess_2000,1090,2025-07-25 06:16:46.186925,2026-05-03 07:46:15.216529,6,3,1,2,6,24370169.029604,0.3333333333333333,False,False
sess_2001,636,2025-09-23 02:28:24.186925,2026-03-22 22:51:44.219548,3,2,0,1,3,15625400.032623,0.0,True,False
sess_2003,1011,2025-08-02 02:18:48.228610,2026-05-18 11:35:27.222317,4,1,1,2,4,25002998.993707,1.0,False,False
sess_2005,961,2025-07-07 23:08:01.226324,2025-10-02 17:13:43.251960,2,0,2,0,2,7495542.025636,0.0,False,False
sess_2006,153,2025-09-09 03:22:00.199974,2026-02-11 01:31:24.186925,3,0,2,1,3,13385363.986951,0.0,False,False
sess_2007,323,2025-06-19 12:05:59.245946,2025-06-19 12:05:59.245946,1,0,0,1,1,0.0,0.0,True,False
sess_2008,270,2026-05-29 23:22:23.214026,2026-05-29 23:22:23.214026,1,0,1,0,1,0.0,0.0,False,False
sess_2009,439,2025-11-27 12:02:12.199974,2025-11-27 12:02:12.199974,1,0,0,1,1,0.0,0.0,True,False
sess_201,592,2025-09-01 12:28:57.181409,2026-02-05 17:24:46.199974,4,1,1,2,4,13582549.018565,1.0,False,False
sess_2010,1066,2025-06-12 14:38:30.238931,2026-04-27 10:38:50.228610,2,1,0,1,2,27547219.989679,0.0,True,False
sess_2011,570,2026-05-03 09:11:19.218542,2026-06-05 10:38:04.209185,2,1,0,1,2,2856404.990643,0.0,True,False
sess_2012,542,2025-12-24 17:57:26.214026,2025-12-24 17:57:26.214026,1,0,1,0,1,0.0,0.0,False,False
sess_2013,385,2025-07-30 22:55:44.209185,2026-03-11 20:13:46.242937,2,0,1,1,2,19343882.033752,0.0,False,False
sess_2014,546,2025-11-20 13:37:29.212022,2026-05-09 23:05:36.222317,3,1,1,1,3,14722087.010295,1.0,False,False
sess_2015,414,2025-08-13 19:51:35.178635,2025-08-13 19:51:35.178635,1,0,0,1,1,0.0,0.0,True,False
sess_2017,99,2025-12-27 09:51:58.214026,2026-06-08 18:45:43.247953,4,0,2,2,4,14115225.033927,0.0,False,False
sess_2019,562,2025-06-18 14:25:03.219548,2025-06-18 14:25:03.219548,1,1,0,0,1,0.0,0.0,False,False
sess_202,750,2025-10-17 06:29:15.218542,2025-11-10 09:02:38.211509,2,1,1,0,2,2082802.992967,1.0,False,False
sess_2021,804,2025-06-17 16:20:12.247953,2025-06-17 16:20:12.247953,1,0,1,0,1,0.0,0.0,False,False
sess_2022,829,2025-07-06 00:34:24.249957,2026-03-21 21:40:34.222317,2,1,0,1,2,22367169.97236,0.0,True,False
sess_2023,803,2025-09-01 16:06:20.209185,2026-04-27 16:17:34.228610,2,0,1,1,2,20563874.019425,0.0,False,False
sess_2025,245,2026-03-28 12:50:27.178635,2026-03-28 12:50:27.178635,1,0,1,0,1,0.0,0.0,False,False
sess_2026,368,2025-07-20 00:35:30.228610,2026-05-14 04:21:37.181409,2,1,0,1,2,25760766.952799,0.0,True,False
sess_2027,536,2025-10-02 19:10:33.178635,2026-06-11 02:17:29.186925,4,1,0,3,4,21712016.00829,0.0,True,False
sess_2028,641,2025-08-22 00:42:24.228610,2026-01-14 19:45:49.222317,3,1,0,2,3,12596604.993707,0.0,True,False
sess_2029,1082,2025-07-01 10:10:50.209185,2025-09-26 19:17:32.219548,2,1,0,1,2,7549602.010363,0.0,True,False
sess_203,538,2025-07-02 08:02:48.222317,2025-07-02 08:02:48.222317,1,1,0,0,1,0.0,0.0,False,False
sess_2030,816,2025-11-23 15:53:43.178635,2026-05-12 19:10:18.247953,2,1,0,1,2,14699795.069318,0.0,True,False
sess_2031,1057,2026-05-31 11:13:05.238931,2026-05-31 11:13:05.238931,1,0,0,1,1,0.0,0.0,True,False
sess_2032,1028,2025-10-18 11:01:48.228610,2026-04-29 03:56:35.186925,3,1,0,2,3,16649686.958315,0.0,True,False
sess_2033,113,2025-09-16 18:30:43.219548,2026-03-11 07:09:09.251960,2,1,1,0,2,15165506.032412,1.0,False,False
sess_2034,78,2025-07-05 19:05:58.218542,2025-07-05 19:05:58.218542,1,0,0,1,1,0.0,0.0,True,False
sess_2035,26,2026-06-06 20:42:05.247953,2026-06-06 20:42:05.247953,1,1,0,0,1,0.0,0.0,False,False
sess_2036,191,2026-01-11 14:19:29.247953,2026-01-11 14:19:29.247953,1,0,0,1,1,0.0,0.0,True,False
sess_2037,371,2025-10-07 13:47:30.228610,2026-02-18 23:28:46.216529,2,1,1,0,2,11612475.987919,1.0,False,False
sess_2038,821,2026-04-15 15:10:05.209185,2026-05-19 21:59:24.251960,2,0,2,0,2,2962159.042775,0.0,False,False
sess_2039,822,2026-01-21 05:20:22.238931,2026-01-21 05:20:22.238931,1,0,0,1,1,0.0,0.0,True,False
sess_204,170,2025-11-30 11:43:36.228610,2026-01-18 01:00:00.238931,2,1,0,1,2,4194984.010321,0.0,True,False
sess_2040,1016,2025-09-29 19:32:53.247953,2026-01-31 20:08:44.214026,2,2,0,0,2,10715750.966073,0.0,False,False
sess_2041,578,2026-04-13 18:12:03.243940,2026-04-13 18:12:03.243940,1,0,0,1,1,0.0,0.0,True,False
sess_2042,894,2025-07-13 11:10:38.186925,2025-09-30 18:32:38.183414,4,2,1,1,4,6852119.996489,0.5,False,False
sess_2043,751,2025-10-02 06:42:16.216529,2025-10-02 06:42:16.216529,1,0,1,0,1,0.0,0.0,False,False
sess_2044,76,2025-06-29 21:50:34.216529,2025-06-29 21:50:34.216529,1,1,0,0,1,0.0,0.0,False,False
sess_2045,50,2026-02-08 08:36:25.219548,2026-05-19 04:29:56.186925,2,1,0,1,2,8625210.967377,0.0,True,False
sess_2046,597,2025-12-09 17:57:41.186925,2025-12-09 17:57:41.186925,1,0,1,0,1,0.0,0.0,False,False
sess_2048,200,2025-08-31 16:51:12.202536,2025-12-07 15:06:09.197951,2,1,0,1,2,8460896.995415,0.0,True,False
sess_2049,842,2026-05-04 12:23:58.214026,2026-05-18 22:10:41.249957,2,1,1,0,2,1244803.035931,1.0,False,False
sess_2050,459,2025-06-30 22:09:58.224321,2026-01-23 04:59:06.181409,5,1,2,2,5,17822947.957088,2.0,False,False
sess_2051,760,2025-10-07 02:23:46.178635,2026-05-04 17:33:39.243940,2,2,0,0,2,18112193.065305,0.0,False,False
sess_2052,251,2025-06-15 09:09:15.247953,2026-03-04 10:48:30.219548,4,1,1,2,4,22642754.971595,1.0,False,False
sess_2053,836,2025-07-12 18:14:25.247953,2025-10-31 13:44:35.186925,3,0,1,2,3,9574209.938972,0.0,False,False
sess_2054,19,2025-07-23 04:11:33.186925,2026-03-26 02:34:13.235934,3,1,0,2,3,21248560.049009,0.0,True,False
sess_2056,47,2025-06-28 02:10:59.228610,2026-01-27 01:58:37.243940,3,0,3,0,3,18402458.01533,0.0,False,False
sess_2057,926,2025-07-27 02:29:19.212022,2026-05-16 00:16:02.212022,3,0,2,1,3,25307203.0,0.0,False,False
sess_2058,922,2025-06-13 15:16:05.214026,2026-04-03 12:17:59.228610,3,1,1,1,3,25390914.014584,1.0,False,False
sess_2060,335,2026-05-19 20:21:55.245946,2026-05-19 20:21:55.245946,1,1,0,0,1,0.0,0.0,False,False
sess_2062,315,2025-10-19 07:29:39.186925,2025-10-19 07:29:39.186925,1,0,1,0,1,0.0,0.0,False,False
sess_2065,899,2025-12-12 20:50:31.211509,2025-12-12 20:50:31.211509,1,0,0,1,1,0.0,0.0,True,False
sess_2066,333,2025-08-31 21:06:55.216529,2025-12-30 06:24:57.181409,2,0,2,0,2,10401481.96488,0.0,False,False
sess_2067,608,2026-02-07 04:27:16.214026,2026-02-07 04:27:16.214026,1,1,0,0,1,0.0,0.0,False,False
sess_2068,358,2026-01-06 03:43:37.226324,2026-05-25 14:00:16.186925,2,0,1,1,2,12046598.960601,0.0,False,False
sess_2069,958,2025-06-23 22:34:48.209185,2025-06-23 22:34:48.209185,1,1,0,0,1,0.0,0.0,False,False
sess_207,976,2025-08-18 01:49:35.222317,2026-03-30 12:40:47.197951,4,2,1,1,4,19392671.975634,0.5,False,False
sess_2070,627,2025-09-05 21:21:09.199974,2025-09-07 01:10:04.214026,2,1,0,1,2,100135.014052,0.0,True,False
sess_2071,458,2026-02-12 09:47:36.237113,2026-02-12 09:47:36.237113,1,0,1,0,1,0.0,0.0,False,False
sess_2073,413,2025-06-19 21:57:47.186925,2026-03-02 15:32:10.228610,4,0,1,3,4,22095263.041685,0.0,False,False
sess_2074,259,2025-08-16 10:33:35.178635,2026-06-08 19:15:55.228610,4,0,2,2,4,25605740.049975,0.0,False,False
sess_2075,880,2025-07-23 13:02:57.212022,2026-06-08 01:51:17.249957,5,3,0,2,5,27607700.037935,0.0,True,False
sess_2076,278,2026-06-09 08:59:09.209185,2026-06-09 08:59:09.209185,1,0,1,0,1,0.0,0.0,False,False
sess_2077,698,2025-06-17 10:15:44.212022,2025-06-17 10:15:44.212022,1,0,0,1,1,0.0,0.0,True,False
sess_2079,420,2025-10-25 14:48:17.251960,2026-06-10 21:39:39.222317,4,1,1,2,4,19723881.970357,1.0,False,False
sess_208,392,2025-06-27 04:55:58.222317,2026-01-23 14:28:32.186925,2,0,0,2,2,18178353.964608,0.0,True,False
sess_2080,80,2025-06-17 22:56:09.247953,2025-06-22 19:04:19.186925,2,1,0,1,2,418089.938972,0.0,True,False
sess_2081,452,2025-11-15 05:04:20.249957,2025-11-15 05:04:20.249957,1,0,0,1,1,0.0,0.0,True,False
sess_2082,108,2025-10-09 07:11:49.245946,2026-01-03 06:37:03.242937,3,1,1,1,3,7428313.996991,1.0,False,False
sess_2083,586,2026-01-28 22:35:04.203543,2026-01-28 22:35:04.203543,1,1,0,0,1,0.0,0.0,False,False
sess_2085,733,2025-12-12 03:16:46.186925,2025-12-12 03:16:46.186925,1,0,1,0,1,0.0,0.0,False,False
sess_2086,542,2025-09-14 08:09:13.247953,2025-09-14 08:09:13.247953,1,1,0,0,1,0.0,0.0,False,False
sess_2087,262,2025-12-01 11:45:13.228610,2025-12-01 11:45:13.228610,1,1,0,0,1,0.0,0.0,False,False
sess_2088,1019,2026-01-13 02:21:40.214026,2026-06-03 01:50:36.186925,2,0,1,1,2,12180535.972899,0.0,False,False
sess_2089,746,2026-01-01 22:37:14.219548,2026-06-09 22:04:46.185418,6,1,4,1,6,13735651.96587,4.0,False,False
sess_2090,666,2025-08-15 22:38:18.240934,2026-02-19 03:04:10.245946,2,0,0,2,2,16172752.005012,0.0,True,False
sess_2091,593,2026-02-06 13:04:39.245946,2026-06-06 05:10:17.249957,3,2,0,1,3,10339538.004011,0.0,True,False
sess_2092,694,2025-12-13 16:14:10.209185,2026-04-27 22:51:24.249957,2,1,1,0,2,11687834.040772,1.0,False,False
sess_2093,109,2025-09-07 03:37:48.228610,2026-04-27 19:04:07.212022,2,1,0,1,2,20100378.983412,0.0,True,False
sess_2094,412,2026-01-13 22:28:52.178635,2026-01-13 22:28:52.178635,1,0,1,0,1,0.0,0.0,False,False
sess_2095,1005,2025-07-23 03:32:47.178635,2026-03-21 03:39:38.226324,2,2,0,0,2,20822811.047689,0.0,False,False
sess_2096,180,2025-12-06 08:37:23.227826,2025-12-06 08:37:23.227826,1,0,0,1,1,0.0,0.0,True,False
sess_2097,98,2025-09-21 17:47:46.199974,2026-05-20 02:35:08.186925,4,2,1,1,4,20767641.986951,0.5,False,False
sess_2098,581,2025-06-16 18:00:42.202536,2025-10-09 20:16:59.240934,3,1,1,1,3,9944177.038398,1.0,False,False
sess_2099,920,2025-09-16 21:17:03.222317,2025-09-16 21:17:03.222317,1,0,0,1,1,0.0,0.0,True,False
sess_21,200,2025-08-14 21:55:02.251960,2025-10-24 23:13:30.216529,3,1,2,0,3,6139107.964569,2.0,False,False
sess_210,948,2025-12-25 07:12:41.228610,2025-12-25 07:12:41.228610,1,0,0,1,1,0.0,0.0,True,False
sess_2100,273,2025-10-22 21:05:38.228610,2026-05-21 05:21:19.195433,4,0,3,1,4,18173740.966823,0.0,False,False
sess_2101,431,2026-05-29 17:18:25.222317,2026-05-29 17:18:25.222317,1,1,0,0,1,0.0,0.0,False,False
sess_2102,455,2025-11-05 10:03:28.214026,2026-03-09 22:26:41.228610,3,2,0,1,3,10758193.014584,0.0,True,False
sess_2103,61,2025-07-17 05:19:02.228610,2026-03-23 05:45:53.251960,5,2,0,3,5,21515211.02335,0.0,True,False
sess_2104,542,2026-06-03 04:18:41.228610,2026-06-03 04:18:41.228610,1,0,1,0,1,0.0,0.0,False,False
sess_2105,225,2026-03-20 10:46:34.228610,2026-04-30 01:06:05.214026,2,0,1,1,2,3507570.985416,0.0,False,False
sess_2106,709,2025-08-13 18:27:14.228610,2026-04-19 20:47:05.186925,2,1,1,0,2,21521990.958315,1.0,False,False
sess_2107,238,2025-10-26 23:14:48.202536,2026-05-14 16:42:00.222317,2,1,0,1,2,17256432.019781,0.0,True,False
sess_2108,3,2025-06-24 17:43:58.228610,2025-06-24 17:43:58.228610,1,0,1,0,1,0.0,0.0,False,False
sess_2109,900,2025-08-26 07:24:21.240934,2025-08-26 07:24:21.240934,1,0,1,0,1,0.0,0.0,False,False
sess_211,135,2025-07-24 14:51:28.178635,2025-07-24 14:51:28.178635,1,0,1,0,1,0.0,0.0,False,False
sess_2111,717,2026-03-17 17:23:43.186925,2026-03-17 17:23:43.186925,1,1,0,0,1,0.0,0.0,False,False
sess_2112,157,2026-04-01 09:24:01.218542,2026-04-01 09:24:01.218542,1,1,0,0,1,0.0,0.0,False,False
sess_2113,677,2025-08-22 20:15:18.253968,2026-01-09 01:56:31.222317,2,1,0,1,2,12030072.968349,0.0,True,False
sess_2114,422,2025-09-03 04:53:04.212022,2025-12-25 10:29:00.216529,2,0,1,1,2,9783356.004507,0.0,False,False
sess_2115,980,2025-07-08 01:27:46.240934,2025-11-30 15:12:36.249957,2,0,2,0,2,12577490.009023,0.0,False,False
sess_2116,961,2025-08-07 10:33:45.207677,2025-08-20 17:23:41.186925,2,0,1,1,2,1147795.979248,0.0,False,False
sess_2119,128,2026-01-06 01:04:16.227826,2026-04-07 16:53:32.228610,2,1,1,0,2,7919356.000784,1.0,False,False
sess_212,305,2026-05-12 01:26:58.227826,2026-05-12 01:26:58.227826,1,1,0,0,1,0.0,0.0,False,False
sess_2120,235,2025-08-17 13:22:06.249957,2025-09-02 04:02:47.216529,2,0,1,1,2,1348840.966572,0.0,False,False
sess_2122,332,2026-02-14 12:17:16.226324,2026-02-14 12:17:16.226324,1,1,0,0,1,0.0,0.0,False,False
sess_2124,440,2026-01-20 19:03:12.183414,2026-04-05 09:32:50.212022,3,2,0,1,3,6445778.028608,0.0,True,False
sess_2125,157,2026-02-05 19:32:17.212022,2026-06-01 09:28:03.183414,3,0,1,2,3,9986145.971392,0.0,False,False
sess_2126,1091,2025-09-03 11:44:32.183414,2026-06-03 22:15:52.212022,2,0,1,1,2,23625080.028608,0.0,False,False
sess_2128,25,2025-10-01 03:15:33.228610,2025-12-23 14:30:04.228610,2,0,0,2,2,7211671.0,0.0,True,False
sess_2129,804,2025-08-30 07:42:39.216529,2026-03-09 17:08:34.238931,2,1,1,0,2,16536355.022402,1.0,False,False
sess_2130,293,2026-04-11 10:47:50.211204,2026-04-11 10:47:50.211204,1,1,0,0,1,0.0,0.0,False,False
sess_2131,1080,2026-01-30 15:00:50.228610,2026-04-04 07:38:27.245946,2,1,1,0,2,5503057.017336,1.0,False,False
sess_2132,246,2025-08-09 18:19:21.222317,2025-08-09 18:19:21.222317,1,0,0,1,1,0.0,0.0,True,False
sess_2133,535,2025-10-23 18:50:57.186925,2025-11-07 11:28:17.195433,2,1,0,1,2,1269440.008508,0.0,True,False
sess_2134,362,2025-08-18 22:59:04.209185,2026-03-01 03:37:35.245946,3,0,0,3,3,16778311.036761,0.0,True,False
sess_2135,86,2025-06-11 04:48:25.183414,2026-05-15 17:47:06.249957,4,1,2,1,4,29249921.066543,2.0,False,False
sess_2136,1098,2025-12-30 01:19:51.228610,2026-04-12 11:12:53.178635,2,1,0,1,2,8934781.950025,0.0,True,False
sess_2137,333,2025-12-10 03:16:16.219548,2026-06-11 15:06:35.228610,2,1,1,0,2,15853819.009062,1.0,False,False
sess_2138,145,2025-11-21 20:55:19.249957,2026-02-14 05:47:14.247953,2,0,1,1,2,7289514.997996,0.0,False,False
sess_214,1055,2025-07-12 03:19:23.203543,2025-07-12 03:19:23.203543,1,1,0,0,1,0.0,0.0,False,False
sess_2140,743,2026-05-01 04:36:38.235934,2026-05-01 04:36:38.235934,1,0,1,0,1,0.0,0.0,False,False
sess_2141,77,2025-12-02 14:42:34.209185,2026-03-19 02:31:21.183414,4,2,1,1,4,9200926.974229,0.5,False,False
sess_2142,243,2025-09-14 03:29:33.227826,2025-09-14 03:29:33.227826,1,0,1,0,1,0.0,0.0,False,False
sess_2143,564,2025-08-16 22:25:21.226324,2026-06-03 02:20:17.253968,2,1,0,1,2,25070096.027644,0.0,True,False
sess_2144,179,2025-11-05 01:50:09.224321,2026-05-01 16:00:45.247953,3,0,1,2,3,15343836.023632,0.0,False,False
sess_2146,735,2025-06-20 13:11:37.218542,2025-09-19 05:29:35.249957,2,1,0,1,2,7834678.031415,0.0,True,False
sess_2148,275,2025-07-20 12:38:28.186925,2026-03-27 14:02:27.214026,5,2,1,2,5,21605039.027101,0.5,False,False
sess_2149,249,2025-10-08 01:22:04.235934,2026-01-02 17:02:17.228610,2,2,0,0,2,7486812.992676,0.0,False,False
sess_215,981,2025-12-06 13:59:03.212022,2026-05-12 07:06:58.181409,4,1,0,3,4,13540074.969387,0.0,True,False
sess_2150,1084,2025-08-13 08:20:19.186925,2025-09-28 13:06:00.222317,2,0,1,1,2,3991541.035392,0.0,False,False
sess_2151,189,2025-09-16 21:10:40.240934,2026-02-28 20:06:11.238931,2,1,0,1,2,14252130.997997,0.0,True,False
sess_2152,592,2025-07-04 09:34:34.237113,2026-04-11 05:06:46.224321,5,3,1,1,5,24262331.987208,0.3333333333333333,False,False
sess_2153,199,2026-03-05 05:30:23.186925,2026-05-08 11:07:27.178635,2,0,1,1,2,5549823.99171,0.0,False,False
sess_2154,614,2025-07-03 16:39:13.186925,2026-04-22 21:39:09.254569,4,0,4,0,4,25333196.067644,0.0,False,False
sess_2155,521,2025-06-26 12:16:50.251960,2025-06-26 12:16:50.251960,1,0,1,0,1,0.0,0.0,False,False
sess_2156,447,2025-08-12 06:39:41.186925,2026-03-28 18:00:32.185418,6,1,2,3,6,19740050.998493,2.0,False,False
sess_2157,620,2025-07-01 10:02:09.203543,2026-03-28 23:27:09.186925,5,1,3,1,5,23376299.983382,3.0,False,False
sess_2158,93,2025-09-28 09:23:06.224321,2025-09-28 09:23:06.224321,1,0,1,0,1,0.0,0.0,False,False
sess_216,195,2025-08-27 06:26:02.247953,2026-03-10 22:03:23.249957,3,0,1,2,3,16904241.002004,0.0,False,False
sess_2160,308,2026-02-01 14:07:41.242937,2026-02-01 14:07:41.242937,1,1,0,0,1,0.0,0.0,False,False
sess_2161,459,2025-09-12 06:41:57.228610,2026-03-18 07:03:45.235934,2,1,0,1,2,16158108.007324,0.0,True,False
sess_2162,112,2025-12-10 02:44:51.228610,2025-12-10 02:44:51.228610,1,1,0,0,1,0.0,0.0,False,False
sess_2163,704,2025-09-23 14:32:27.186925,2026-06-07 12:15:58.251960,4,0,1,3,4,22196611.065035,0.0,False,False
sess_2164,602,2025-12-26 22:21:58.226324,2025-12-26 22:21:58.226324,1,1,0,0,1,0.0,0.0,False,False
sess_2165,616,2025-06-24 04:08:48.251960,2025-11-18 21:23:26.242937,3,1,1,1,3,12762877.990977,1.0,False,False
sess_2166,359,2025-12-03 02:50:49.183414,2025-12-03 02:50:49.183414,1,0,1,0,1,0.0,0.0,False,False
sess_2167,470,2025-06-25 04:14:04.222317,2025-10-08 11:02:27.240934,2,2,0,0,2,9096503.018617,0.0,False,False
sess_2168,281,2025-11-19 04:39:07.214026,2026-04-11 20:10:41.219548,2,1,0,1,2,12411094.005522,0.0,True,False
sess_217,655,2026-03-26 19:36:28.249957,2026-03-26 19:36:28.249957,1,0,1,0,1,0.0,0.0,False,False
sess_2170,691,2025-07-29 09:09:42.181409,2026-02-03 07:58:25.222317,4,2,2,0,4,16325323.040908,1.0,False,False
sess_2171,1089,2025-07-25 00:58:34.183414,2026-05-03 07:41:59.240934,4,3,1,0,4,24389005.05752,0.3333333333333333,False,False
sess_2172,147,2026-01-15 17:33:41.185418,2026-05-31 10:51:50.181409,2,0,2,0,2,11726288.995991,0.0,False,False
sess_2173,836,2025-08-24 12:16:36.228610,2026-04-24 04:38:57.222317,2,1,0,1,2,20967740.993707,0.0,True,False
sess_2174,1050,2025-10-18 01:11:47.228610,2026-04-28 16:27:33.186925,2,0,1,1,2,16643745.958315,0.0,False,False
sess_2176,988,2025-08-28 14:01:35.203543,2026-01-03 04:50:37.249957,2,2,0,0,2,11026142.046414,0.0,False,False
sess_2177,229,2025-10-18 01:14:52.214026,2026-06-07 08:35:49.253968,3,1,0,2,3,20071257.039942,0.0,True,False
sess_2178,699,2026-04-29 16:25:37.216529,2026-05-15 13:55:20.185418,2,1,1,0,2,1373382.968889,1.0,False,False
sess_2179,87,2025-07-25 04:57:58.178635,2026-03-11 17:12:40.228610,5,2,3,0,5,19829682.049975,1.5,False,False
sess_218,723,2025-08-11 08:32:31.178635,2026-03-01 17:01:06.228610,2,0,1,1,2,17483315.049975,0.0,False,False
sess_2180,404,2025-11-12 02:22:08.249957,2025-11-12 02:22:08.249957,1,0,1,0,1,0.0,0.0,False,False
sess_2181,538,2025-09-21 12:04:11.228610,2026-06-08 08:13:42.238931,5,1,2,2,5,22450171.010321,2.0,False,False
sess_2182,883,2025-08-02 22:46:58.249957,2026-04-26 05:55:18.183414,6,3,1,2,6,23008099.933457,0.3333333333333333,False,False
sess_2183,160,2025-06-11 13:15:32.228610,2026-03-10 11:44:07.203543,3,3,0,0,3,23495314.974933,0.0,False,False
sess_2184,691,2025-12-06 16:56:55.186925,2025-12-06 16:56:55.186925,1,0,1,0,1,0.0,0.0,False,False
sess_2185,453,2025-11-02 10:55:26.247953,2025-12-08 15:47:15.199974,2,0,2,0,2,3127908.952021,0.0,False,False
sess_2186,866,2025-07-14 17:12:15.183414,2025-11-05 04:17:38.209185,4,2,0,2,4,9803123.025771,0.0,True,False
sess_2187,283,2025-10-09 23:31:24.222317,2025-12-13 08:10:13.245946,3,0,0,3,3,5560729.023629,0.0,True,False
sess_2188,235,2026-04-27 19:33:12.186925,2026-04-27 19:33:12.186925,1,1,0,0,1,0.0,0.0,False,False
sess_2189,517,2025-08-03 17:54:30.235934,2025-11-12 21:00:53.181409,3,2,0,1,3,8737582.945475,0.0,True,False
